Id,y
10000,-70.54742431640625
10001,469.7771301269531
10002,-472.6929016113281
10003,-20.40571403503418
10004,-11.198566436767578
10005,-434.0521240234375
10006,-352.8689270019531
10007,299.7860412597656
10008,-69.11555480957031
10009,308.4124755859375
10010,28.326967239379883
10011,384.5556640625
10012,68.17765045166016
10013,-30.614418029785156
10014,-648.1865844726562
10015,507.05810546875
10016,68.810791015625
10017,-68.11759185791016
10018,86.1229019165039
10019,-110.36341094970703
10020,45.350067138671875
10021,613.8172607421875
10022,546.9537353515625
10023,-178.0548858642578
10024,-16.310964584350586
10025,-294.29754638671875
10026,149.1424560546875
10027,77.27752685546875
10028,350.21331787109375
10029,144.8016357421875
10030,177.04103088378906
10031,614.2339477539062
10032,106.29505157470703
10033,48.53358459472656
10034,-17.455129623413086
10035,280.1092529296875
10036,257.5323486328125
10037,166.29638671875
10038,-168.14205932617188
10039,-92.35630798339844
10040,-531.4590454101562
10041,-378.52117919921875
10042,191.6525115966797
10043,429.99462890625
10044,0.04760706424713135
10045,-279.22515869140625
10046,134.7972412109375
10047,-368.6493835449219
10048,-83.76557922363281
10049,309.7057189941406
10050,-628.9039916992188
10051,-325.7421569824219
10052,139.2388153076172
10053,21.35853385925293
10054,291.6861267089844
10055,-331.7855529785156
10056,52.631526947021484
10057,81.66060638427734
10058,197.02996826171875
10059,56.29133605957031
10060,-166.7396240234375
10061,-163.79788208007812
10062,513.677978515625
10063,31.76204490661621
10064,621.5603637695312
10065,-512.1318359375
10066,-297.8537292480469
10067,-10.793109893798828
10068,391.9312438964844
10069,382.8529052734375
10070,68.08772277832031
10071,-326.386962890625
10072,722.7942504882812
10073,93.09913635253906
10074,182.92910766601562
10075,-143.04225158691406
10076,-232.7508544921875
10077,131.8539276123047
10078,388.45599365234375
10079,23.252809524536133
10080,-471.20855712890625
10081,223.70668029785156
10082,-204.59469604492188
10083,329.3705749511719
10084,-401.4129943847656
10085,-115.72338104248047
10086,-81.36985778808594
10087,-488.14935302734375
10088,-133.0802459716797
10089,148.10549926757812
10090,-176.64254760742188
10091,-138.61778259277344
10092,244.3203125
10093,421.9804992675781
10094,817.548583984375
10095,-172.5570068359375
10096,450.2808532714844
10097,-62.56718063354492
10098,144.64332580566406
10099,-161.73902893066406
10100,-27.15013313293457
10101,45.835044860839844
10102,-182.56036376953125
10103,-66.19950103759766
10104,-358.0518798828125
10105,-1.3625264167785645
10106,-2.546564817428589
10107,-55.69547653198242
10108,53.67060089111328
10109,1.1580958366394043
10110,37.16311264038086
10111,-591.0169677734375
10112,-4.557856559753418
10113,287.8247375488281
10114,10.057796478271484
10115,-649.6810302734375
10116,-261.0277404785156
10117,-293.14788818359375
10118,107.13639831542969
10119,-66.2856674194336
10120,-81.24690246582031
10121,-408.4132385253906
10122,390.5357666015625
10123,-800.4578857421875
10124,186.4669952392578
10125,-79.97102355957031
10126,224.4562530517578
10127,-467.2380676269531
10128,-278.2303771972656
10129,-414.78204345703125
10130,19.736162185668945
10131,38.67589569091797
10132,-82.40997314453125
10133,-83.0274887084961
10134,537.7317504882812
10135,255.44410705566406
10136,-293.1250305175781
10137,78.42242431640625
10138,-362.1540222167969
10139,69.33699035644531
10140,-271.6268005371094
10141,73.94013214111328
10142,-299.47796630859375
10143,-367.4957580566406
10144,646.5918579101562
10145,-319.1930236816406
10146,377.7452087402344
10147,-166.96546936035156
10148,305.61248779296875
10149,-197.77908325195312
10150,141.23464965820312
10151,-83.43484497070312
10152,306.891845703125
10153,-315.78753662109375
10154,372.5315246582031
10155,204.37083435058594
10156,793.0350952148438
10157,-254.5225372314453
10158,-111.96605682373047
10159,-499.4254455566406
10160,360.6007080078125
10161,-449.90838623046875
10162,-338.6768493652344
10163,-132.0645294189453
10164,-610.411376953125
10165,225.4528350830078
10166,60.93194580078125
10167,-136.337890625
10168,200.5326385498047
10169,-130.59957885742188
10170,-52.680931091308594
10171,99.44153594970703
10172,67.75996398925781
10173,509.9811096191406
10174,647.7637329101562
10175,168.1479034423828
10176,-445.1750183105469
10177,-118.57028198242188
10178,380.9947509765625
10179,-184.6127471923828
10180,-9.05249309539795
10181,-120.28071594238281
10182,-305.34130859375
10183,323.5528259277344
10184,-7.235053539276123
10185,270.9018249511719
10186,142.78753662109375
10187,87.1925277709961
10188,376.5868225097656
10189,-592.517578125
10190,-221.2373046875
10191,284.4195251464844
10192,-4.82754373550415
10193,-136.9757843017578
10194,-88.1943359375
10195,374.98712158203125
10196,467.29638671875
10197,165.52601623535156
10198,-38.634666442871094
10199,464.3654479980469
10200,87.78575134277344
10201,154.64564514160156
10202,29.61868667602539
10203,310.4979553222656
10204,-153.59768676757812
10205,-44.754337310791016
10206,575.8963623046875
10207,15.680377960205078
10208,-44.90022659301758
10209,81.71890258789062
10210,137.05430603027344
10211,-144.24266052246094
10212,-21.315006256103516
10213,133.86297607421875
10214,323.81317138671875
10215,103.36425018310547
10216,-381.9293212890625
10217,-143.49757385253906
10218,273.4224853515625
10219,-67.80204772949219
10220,-24.497325897216797
10221,-85.82506561279297
10222,201.61181640625
10223,771.9156494140625
10224,-222.19825744628906
10225,-232.1403045654297
10226,252.0041046142578
10227,328.7232971191406
10228,-365.44598388671875
10229,-296.97076416015625
10230,-324.5847473144531
10231,-20.420316696166992
10232,181.5460968017578
10233,276.78753662109375
10234,13.888472557067871
10235,547.34326171875
10236,-192.68016052246094
10237,197.36328125
10238,41.033084869384766
10239,55.01485061645508
10240,45.262596130371094
10241,74.78975677490234
10242,522.7937622070312
10243,-81.94288635253906
10244,-257.3208923339844
10245,563.3988647460938
10246,-11.057458877563477
10247,-7.1858696937561035
10248,437.74896240234375
10249,-229.80032348632812
10250,567.4436645507812
10251,-44.02166748046875
10252,147.73423767089844
10253,195.97898864746094
10254,47.7440299987793
10255,-435.5931701660156
10256,-166.7028350830078
10257,-132.0418701171875
10258,-328.55499267578125
10259,9.345311164855957
10260,331.66168212890625
10261,135.3062286376953
10262,-14.923351287841797
10263,-116.50706481933594
10264,335.4664306640625
10265,-551.4854125976562
10266,342.0397033691406
10267,17.74321746826172
10268,145.69276428222656
10269,238.603271484375
10270,65.74176788330078
10271,9.688109397888184
10272,306.0242919921875
10273,345.60089111328125
10274,-218.98434448242188
10275,130.25364685058594
10276,-511.9835205078125
10277,100.48497009277344
10278,140.66429138183594
10279,-93.01696014404297
10280,-244.07559204101562
10281,-49.59283447265625
10282,-219.3485565185547
10283,116.62957000732422
10284,59.88235855102539
10285,-1.65301513671875
10286,-148.63381958007812
10287,76.69754791259766
10288,-286.4029541015625
10289,423.92938232421875
10290,17.675567626953125
10291,53.369258880615234
10292,543.2955322265625
10293,388.1492614746094
10294,-199.09779357910156
10295,-348.762451171875
10296,432.0888977050781
10297,79.94232177734375
10298,-162.24774169921875
10299,-592.1250610351562
10300,61.337623596191406
10301,41.570735931396484
10302,-443.37518310546875
10303,222.38336181640625
10304,-438.0597839355469
10305,-302.689453125
10306,321.2771301269531
10307,-252.69180297851562
10308,-190.5303955078125
10309,-84.40127563476562
10310,711.0701904296875
10311,-550.33544921875
10312,518.4879760742188
10313,-470.0859680175781
10314,403.9847412109375
10315,368.80938720703125
10316,-312.3790283203125
10317,-373.9322204589844
10318,213.36557006835938
10319,-14.845054626464844
10320,336.29034423828125
10321,-0.9743406772613525
10322,221.649169921875
10323,-32.90570831298828
10324,-608.4788818359375
10325,41.210609436035156
10326,-409.6715087890625
10327,52.19272994995117
10328,641.2435302734375
10329,391.2765197753906
10330,709.4605712890625
10331,390.0039978027344
10332,103.32011413574219
10333,-131.87283325195312
10334,266.373779296875
10335,-207.8160858154297
10336,-45.21448516845703
10337,-149.28309631347656
10338,-195.30599975585938
10339,207.8196258544922
10340,135.32635498046875
10341,134.96536254882812
10342,336.4581604003906
10343,-139.6356201171875
10344,39.670318603515625
10345,-414.6945495605469
10346,169.3839569091797
10347,-361.3143005371094
10348,-233.54103088378906
10349,80.1443099975586
10350,-332.7855529785156
10351,-107.9708023071289
10352,390.81427001953125
10353,-22.240127563476562
10354,429.424072265625
10355,218.35031127929688
10356,8.768817901611328
10357,115.96662902832031
10358,-164.81056213378906
10359,51.89045333862305
10360,-2.6384806632995605
10361,43.318607330322266
10362,-7.171351909637451
10363,326.0366516113281
10364,254.5849609375
10365,-128.4705047607422
10366,-504.28900146484375
10367,97.66692352294922
10368,-359.4106750488281
10369,-11.876569747924805
10370,189.42889404296875
10371,-154.93475341796875
10372,-102.47374725341797
10373,689.4340209960938
10374,72.09228515625
10375,66.40221405029297
10376,129.88323974609375
10377,473.669921875
10378,107.05669403076172
10379,-155.4383087158203
10380,503.9161071777344
10381,18.13831901550293
10382,-139.227783203125
10383,37.2936897277832
10384,-369.022216796875
10385,164.41854858398438
10386,-256.4771423339844
10387,-348.3027648925781
10388,-175.88426208496094
10389,795.2030639648438
10390,176.55906677246094
10391,420.7624206542969
10392,72.07787322998047
10393,714.214111328125
10394,-517.0821533203125
10395,123.30670166015625
10396,23.65761947631836
10397,-75.35346221923828
10398,278.7218017578125
10399,-143.08010864257812
10400,58.18587112426758
10401,-60.65055847167969
10402,126.64153289794922
10403,-12.11207389831543
10404,26.8319149017334
10405,-160.57484436035156
10406,479.30206298828125
10407,-357.3847351074219
10408,83.24174499511719
10409,-304.55316162109375
10410,-430.4387512207031
10411,166.1172332763672
10412,41.71525573730469
10413,-448.5054626464844
10414,-97.66175079345703
10415,708.7559814453125
10416,-462.1627502441406
10417,182.69744873046875
10418,293.0771179199219
10419,10.314176559448242
10420,43.72140121459961
10421,-481.999755859375
10422,256.10614013671875
10423,144.96165466308594
10424,-17.587087631225586
10425,-101.83167266845703
10426,488.4912109375
10427,610.0030517578125
10428,93.26968383789062
10429,-320.39495849609375
10430,-155.88307189941406
10431,-23.44808006286621
10432,-204.21817016601562
10433,-65.82797241210938
10434,140.40992736816406
10435,538.7778930664062
10436,399.19720458984375
10437,161.90774536132812
10438,-224.39942932128906
10439,-458.3516845703125
10440,-75.26548767089844
10441,-150.43983459472656
10442,469.86749267578125
10443,307.39111328125
10444,314.505615234375
10445,188.18292236328125
10446,-291.5623779296875
10447,118.77182006835938
10448,-33.678367614746094
10449,-226.48794555664062
10450,-256.88580322265625
10451,-268.3966979980469
10452,550.2234497070312
10453,-45.02570724487305
10454,-115.052001953125
10455,294.8233642578125
10456,316.765380859375
10457,205.3643798828125
10458,234.71690368652344
10459,-258.57421875
10460,-179.12171936035156
10461,-99.18120574951172
10462,214.4794158935547
10463,362.2716064453125
10464,137.41830444335938
10465,-307.00177001953125
10466,205.43592834472656
10467,387.26593017578125
10468,-302.31500244140625
10469,382.74072265625
10470,180.5147705078125
10471,-548.9046630859375
10472,-79.68138122558594
10473,-622.9179077148438
10474,207.32777404785156
10475,120.2932357788086
10476,-167.27471923828125
10477,237.52293395996094
10478,130.733154296875
10479,252.4156036376953
10480,117.30596160888672
10481,-501.8857116699219
10482,223.2498016357422
10483,-532.5089721679688
10484,80.24392700195312
10485,197.83013916015625
10486,-33.33530044555664
10487,-542.6119384765625
10488,-194.43185424804688
10489,-332.17022705078125
10490,-269.18267822265625
10491,-375.38433837890625
10492,-45.16029357910156
10493,-364.6702880859375
10494,96.1690444946289
10495,140.4986114501953
10496,-434.1860046386719
10497,39.39921188354492
10498,-79.2863540649414
10499,122.22557830810547
10500,-20.26118278503418
10501,-85.13368225097656
10502,453.55108642578125
10503,-196.7600555419922
10504,240.4855194091797
10505,194.72726440429688
10506,-166.22348022460938
10507,-117.720947265625
10508,-47.5606689453125
10509,-173.7492218017578
10510,-564.534423828125
10511,-53.81749725341797
10512,115.3400650024414
10513,-256.3744201660156
10514,-170.03993225097656
10515,-485.54791259765625
10516,31.818326950073242
10517,-9.655630111694336
10518,122.63094329833984
10519,620.5905151367188
10520,-27.93479347229004
10521,233.60549926757812
10522,-175.9032745361328
10523,-200.49044799804688
10524,614.6544189453125
10525,162.82362365722656
10526,-38.27449417114258
10527,677.4996337890625
10528,278.2589416503906
10529,-306.69573974609375
10530,520.5921020507812
10531,396.6019592285156
10532,-92.62100219726562
10533,211.53184509277344
10534,112.55693817138672
10535,581.7111206054688
10536,620.5219116210938
10537,-221.98257446289062
10538,-113.58778381347656
10539,252.72152709960938
10540,409.44366455078125
10541,-345.3509826660156
10542,418.4732971191406
10543,-289.0164794921875
10544,315.521728515625
10545,46.69718933105469
10546,423.72210693359375
10547,129.0678253173828
10548,434.4373779296875
10549,15.319228172302246
10550,-277.0097961425781
10551,224.04293823242188
10552,-188.50762939453125
10553,242.6070556640625
10554,-131.04244995117188
10555,-253.6448211669922
10556,-149.0716552734375
10557,-296.29998779296875
10558,-242.60125732421875
10559,239.42921447753906
10560,599.5914306640625
10561,182.14857482910156
10562,-0.28222042322158813
10563,-462.9393615722656
10564,458.20159912109375
10565,-6.292415142059326
10566,-238.293212890625
10567,-76.00971984863281
10568,-172.3192138671875
10569,320.88134765625
10570,168.6128387451172
10571,-129.88243103027344
10572,-110.69061279296875
10573,-340.67901611328125
10574,281.47381591796875
10575,265.735107421875
10576,416.8760070800781
10577,-325.8437805175781
10578,-168.3396759033203
10579,-72.44377899169922
10580,-211.41049194335938
10581,-422.6698913574219
10582,190.14515686035156
10583,-283.51263427734375
10584,-144.73565673828125
10585,234.07269287109375
10586,-46.490909576416016
10587,522.2957763671875
10588,115.87022399902344
10589,-523.20849609375
10590,613.6608276367188
10591,-610.88330078125
10592,-279.8119201660156
10593,-642.8850708007812
10594,-428.1726379394531
10595,-30.728134155273438
10596,162.75929260253906
10597,-178.31625366210938
10598,112.67508697509766
10599,285.9240417480469
10600,447.53289794921875
10601,-241.60755920410156
10602,-281.5221252441406
10603,137.03048706054688
10604,-696.9136962890625
10605,-334.9896240234375
10606,-172.28298950195312
10607,95.11415100097656
10608,42.43288803100586
10609,34.97398376464844
10610,-26.452672958374023
